timestamp,settlement_period,electricity_demand,is_holiday,day_of_year,hour,year,temperature_C
2024-10-30 16:30:00,34,32.737,0,304,16.5,2024,8.7
2024-10-30 17:00:00,35,34.148,0,304,17.0,2024,8.3
2024-10-30 17:30:00,36,33.788,0,304,17.5,2024,6.7
2024-10-30 18:00:00,37,33.19,0,304,18.0,2024,8.1
2024-10-30 18:30:00,38,32.755,0,304,18.5,2024,9.3
2024-10-30 19:00:00,39,32.412,0,304,19.0,2024,7.0
2024-10-30 19:30:00,40,31.654,0,304,19.5,2024,8.6
2024-10-30 20:00:00,41,30.34,0,304,20.0,2024,9.7
2024-10-30 20:30:00,42,29.319,0,304,20.5,2024,9.8
2024-10-30 21:00:00,43,27.741,0,304,21.0,2024,4.0
2024-10-30 21:30:00,44,26.427,0,304,21.5,2024,3.8
2024-10-30 22:00:00,45,25.06,0,304,22.0,2024,4.7
2024-10-30 22:30:00,46,23.451,0,304,22.5,2024,5.5
2024-10-30 23:00:00,47,22.397,0,304,23.0,2024,7.5
2024-10-30 23:30:00,48,21.527,0,304,23.5,2024,6.0
2024-10-31 00:00:00,1,21.696,0,305,0.0,2024,3.2
2024-10-31 00:30:00,2,21.781,0,305,0.5,2024,4.1
2024-10-31 01:00:00,3,21.185,0,305,1.0,2024,5.0
2024-10-31 01:30:00,4,20.483,0,305,1.5,2024,2.9
2024-10-31 02:00:00,5,19.846,0,305,2.0,2024,5.3
2024-10-31 02:30:00,6,19.559,0,305,2.5,2024,3.7
2024-10-31 03:00:00,7,19.037,0,305,3.0,2024,3.2
2024-10-31 03:30:00,8,18.8,0,305,3.5,2024,4.5
2024-10-31 04:00:00,9,18.816,0,305,4.0,2024,6.9
2024-10-31 04:30:00,10,18.789,0,305,4.5,2024,7.1
2024-10-31 05:00:00,11,19.426,0,305,5.0,2024,7.0
2024-10-31 05:30:00,12,20.338,0,305,5.5,2024,8.7
2024-10-31 06:00:00,13,22.287,0,305,6.0,2024,8.8
2024-10-31 06:30:00,14,23.889,0,305,6.5,2024,8.1
2024-10-31 07:00:00,15,25.853,0,305,7.0,2024,8.2
2024-10-31 07:30:00,16,27.02,0,305,7.5,2024,8.6
2024-10-31 08:00:00,17,28.546,0,305,8.0,2024,8.5
2024-10-31 08:30:00,18,28.918,0,305,8.5,2024,5.8
2024-10-31 09:00:00,19,29.029,0,305,9.0,2024,11.0
2024-10-31 09:30:00,20,28.883,0,305,9.5,2024,10.1
2024-10-31 10:00:00,21,28.737,0,305,10.0,2024,7.8
2024-10-31 10:30:00,22,28.61,0,305,10.5,2024,11.9
2024-10-31 11:00:00,23,28.578,0,305,11.0,2024,9.0
2024-10-31 11:30:00,24,28.504,0,305,11.5,2024,9.8
2024-10-31 12:00:00,25,28.697,0,305,12.0,2024,11.5
2024-10-31 12:30:00,26,28.533,0,305,12.5,2024,10.3
2024-10-31 13:00:00,27,28.45,0,305,13.0,2024,11.9
2024-10-31 13:30:00,28,28.282,0,305,13.5,2024,9.3
2024-10-31 14:00:00,29,28.255,0,305,14.0,2024,12.2
2024-10-31 14:30:00,30,28.731,0,305,14.5,2024,8.3
2024-10-31 15:00:00,31,29.157,0,305,15.0,2024,11.2
2024-10-31 15:30:00,32,29.811,0,305,15.5,2024,5.6
2024-10-31 16:00:00,33,30.739,0,305,16.0,2024,7.1
2024-10-31 16:30:00,34,31.704,0,305,16.5,2024,8.9
2024-10-31 17:00:00,35,32.341,0,305,17.0,2024,7.5
2024-10-31 17:30:00,36,32.289,0,305,17.5,2024,7.7
2024-10-31 18:00:00,37,31.719,0,305,18.0,2024,7.6
2024-10-31 18:30:00,38,31.362,0,305,18.5,2024,5.4
2024-10-31 19:00:00,39,31.095,0,305,19.0,2024,5.2
2024-10-31 19:30:00,40,30.484,0,305,19.5,2024,6.9
2024-10-31 20:00:00,41,29.524,0,305,20.0,2024,5.2
2024-10-31 20:30:00,42,28.466,0,305,20.5,2024,8.0
2024-10-31 21:00:00,43,27.205,0,305,21.0,2024,5.4
2024-10-31 21:30:00,44,26.096,0,305,21.5,2024,6.6
2024-10-31 22:00:00,45,25.032,0,305,22.0,2024,6.0
2024-10-31 22:30:00,46,23.687,0,305,22.5,2024,4.3
2024-10-31 23:00:00,47,22.502,0,305,23.0,2024,2.1
2024-10-31 23:30:00,48,21.478,0,305,23.5,2024,6.8
2024-11-01 00:00:00,1,21.051,0,306,0.0,2024,3.4
2024-11-01 00:30:00,2,21.248,0,306,0.5,2024,4.3
2024-11-01 01:00:00,3,20.89,0,306,1.0,2024,4.8
2024-11-01 01:30:00,4,20.211,0,306,1.5,2024,5.0
2024-11-01 02:00:00,5,19.729,0,306,2.0,2024,6.7
2024-11-01 02:30:00,6,19.315,0,306,2.5,2024,5.4
2024-11-01 03:00:00,7,19.035,0,306,3.0,2024,5.5
2024-11-01 03:30:00,8,18.871,0,306,3.5,2024,7.4
2024-11-01 04:00:00,9,18.556,0,306,4.0,2024,7.1
2024-11-01 04:30:00,10,18.478,0,306,4.5,2024,5.4
2024-11-01 05:00:00,11,18.811,0,306,5.0,2024,5.0
2024-11-01 05:30:00,12,19.405,0,306,5.5,2024,5.9
2024-11-01 06:00:00,13,21.249,0,306,6.0,2024,7.3
2024-11-01 06:30:00,14,22.878,0,306,6.5,2024,5.9
2024-11-01 07:00:00,15,25.093,0,306,7.0,2024,8.2
2024-11-01 07:30:00,16,26.408,0,306,7.5,2024,8.2
2024-11-01 08:00:00,17,27.822,0,306,8.0,2024,4.9
2024-11-01 08:30:00,18,28.635,0,306,8.5,2024,6.8
2024-11-01 09:00:00,19,28.745,0,306,9.0,2024,4.9
2024-11-01 09:30:00,20,28.728,0,306,9.5,2024,8.9
2024-11-01 10:00:00,21,28.637,0,306,10.0,2024,11.2
2024-11-01 10:30:00,22,28.648,0,306,10.5,2024,6.9
2024-11-01 11:00:00,23,28.899,0,306,11.0,2024,7.8
2024-11-01 11:30:00,24,29.003,0,306,11.5,2024,9.6
2024-11-01 12:00:00,25,29.045,0,306,12.0,2024,8.3
2024-11-01 12:30:00,26,29.123,0,306,12.5,2024,8.3
2024-11-01 13:00:00,27,29.484,0,306,13.0,2024,10.6
2024-11-01 13:30:00,28,29.521,0,306,13.5,2024,9.0
2024-11-01 14:00:00,29,29.877,0,306,14.0,2024,7.4
2024-11-01 14:30:00,30,30.009,0,306,14.5,2024,6.3
2024-11-01 15:00:00,31,30.11,0,306,15.0,2024,12.5
2024-11-01 15:30:00,32,30.225,0,306,15.5,2024,10.6
2024-11-01 16:00:00,33,30.835,0,306,16.0,2024,8.0
2024-11-01 16:30:00,34,31.755,0,306,16.5,2024,8.5
2024-11-01 17:00:00,35,32.765,0,306,17.0,2024,7.3
2024-11-01 17:30:00,36,32.797,0,306,17.5,2024,8.5
2024-11-01 18:00:00,37,32.324,0,306,18.0,2024,6.1
2024-11-01 18:30:00,38,31.657,0,306,18.5,2024,6.3
2024-11-01 19:00:00,39,31.429,0,306,19.0,2024,7.5
2024-11-01 19:30:00,40,30.695,0,306,19.5,2024,8.6
2024-11-01 20:00:00,41,29.755,0,306,20.0,2024,7.3
2024-11-01 20:30:00,42,28.692,0,306,20.5,2024,7.7
2024-11-01 21:00:00,43,27.645,0,306,21.0,2024,5.2
2024-11-01 21:30:00,44,26.449,0,306,21.5,2024,4.5
2024-11-01 22:00:00,45,25.214,0,306,22.0,2024,2.3
2024-11-01 22:30:00,46,23.767,0,306,22.5,2024,5.2
2024-11-01 23:00:00,47,22.657,0,306,23.0,2024,5.6
2024-11-01 23:30:00,48,21.739,0,306,23.5,2024,4.5
2024-11-02 00:00:00,1,21.546,0,307,0.0,2024,3.7
2024-11-02 00:30:00,2,21.623,0,307,0.5,2024,6.7
2024-11-02 01:00:00,3,21.093,0,307,1.0,2024,5.9
2024-11-02 01:30:00,4,20.439,0,307,1.5,2024,7.0
2024-11-02 02:00:00,5,19.853,0,307,2.0,2024,3.7
2024-11-02 02:30:00,6,19.336,0,307,2.5,2024,4.3
2024-11-02 03:00:00,7,19.194,0,307,3.0,2024,7.4
2024-11-02 03:30:00,8,18.788,0,307,3.5,2024,5.7
2024-11-02 04:00:00,9,18.522,0,307,4.0,2024,5.2
2024-11-02 04:30:00,10,18.442,0,307,4.5,2024,5.6
2024-11-02 05:00:00,11,18.392,0,307,5.0,2024,6.7
2024-11-02 05:30:00,12,18.64,0,307,5.5,2024,8.5
2024-11-02 06:00:00,13,19.372,0,307,6.0,2024,7.1
2024-11-02 06:30:00,14,20.233,0,307,6.5,2024,8.9
2024-11-02 07:00:00,15,21.454,0,307,7.0,2024,8.7
2024-11-02 07:30:00,16,22.39,0,307,7.5,2024,7.0
2024-11-02 08:00:00,17,24.136,0,307,8.0,2024,7.3
2024-11-02 08:30:00,18,24.857,0,307,8.5,2024,8.2
2024-11-02 09:00:00,19,25.795,0,307,9.0,2024,7.1
2024-11-02 09:30:00,20,26.016,0,307,9.5,2024,8.6
2024-11-02 10:00:00,21,26.225,0,307,10.0,2024,11.8
2024-11-02 10:30:00,22,26.249,0,307,10.5,2024,9.6
2024-11-02 11:00:00,23,26.528,0,307,11.0,2024,8.6
2024-11-02 11:30:00,24,26.766,0,307,11.5,2024,12.7
2024-11-02 12:00:00,25,27.089,0,307,12.0,2024,8.4
2024-11-02 12:30:00,26,27.195,0,307,12.5,2024,8.4
2024-11-02 13:00:00,27,27.457,0,307,13.0,2024,11.6
2024-11-02 13:30:00,28,27.344,0,307,13.5,2024,10.6
2024-11-02 14:00:00,29,27.002,0,307,14.0,2024,9.3
2024-11-02 14:30:00,30,27.386,0,307,14.5,2024,10.6
2024-11-02 15:00:00,31,27.702,0,307,15.0,2024,9.6
2024-11-02 15:30:00,32,27.881,0,307,15.5,2024,7.1
2024-11-02 16:00:00,33,28.914,0,307,16.0,2024,5.0
2024-11-02 16:30:00,34,29.817,0,307,16.5,2024,7.4
2024-11-02 17:00:00,35,30.455,0,307,17.0,2024,9.6
2024-11-02 17:30:00,36,30.5,0,307,17.5,2024,7.0
2024-11-02 18:00:00,37,30.422,0,307,18.0,2024,8.0
2024-11-02 18:30:00,38,29.513,0,307,18.5,2024,7.3
2024-11-02 19:00:00,39,28.628,0,307,19.0,2024,4.2
2024-11-02 19:30:00,40,27.918,0,307,19.5,2024,5.8
2024-11-02 20:00:00,41,27.676,0,307,20.0,2024,6.6
2024-11-02 20:30:00,42,26.6,0,307,20.5,2024,4.6
2024-11-02 21:00:00,43,25.669,0,307,21.0,2024,5.0
2024-11-02 21:30:00,44,24.973,0,307,21.5,2024,5.9
2024-11-02 22:00:00,45,23.649,0,307,22.0,2024,5.3
2024-11-02 22:30:00,46,22.59,0,307,22.5,2024,6.6
2024-11-02 23:00:00,47,21.633,0,307,23.0,2024,5.5
2024-11-02 23:30:00,48,21.015,0,307,23.5,2024,3.4
2024-11-03 00:00:00,1,20.655,0,308,0.0,2024,4.1
2024-11-03 00:30:00,2,20.812,0,308,0.5,2024,4.8
2024-11-03 01:00:00,3,20.398,0,308,1.0,2024,6.9
2024-11-03 01:30:00,4,19.621,0,308,1.5,2024,4.2
2024-11-03 02:00:00,5,19.135,0,308,2.0,2024,2.5
2024-11-03 02:30:00,6,18.701,0,308,2.5,2024,5.9
2024-11-03 03:00:00,7,18.423,0,308,3.0,2024,4.4
2024-11-03 03:30:00,8,17.967,0,308,3.5,2024,3.8
2024-11-03 04:00:00,9,17.708,0,308,4.0,2024,6.0
2024-11-03 04:30:00,10,17.561,0,308,4.5,2024,7.8
2024-11-03 05:00:00,11,17.686,0,308,5.0,2024,5.8
2024-11-03 05:30:00,12,17.759,0,308,5.5,2024,7.7
2024-11-03 06:00:00,13,18.388,0,308,6.0,2024,8.3
2024-11-03 06:30:00,14,18.882,0,308,6.5,2024,8.8
2024-11-03 07:00:00,15,19.755,0,308,7.0,2024,6.8
2024-11-03 07:30:00,16,20.425,0,308,7.5,2024,6.5
2024-11-03 08:00:00,17,21.698,0,308,8.0,2024,7.0
2024-11-03 08:30:00,18,22.916,0,308,8.5,2024,10.0
2024-11-03 09:00:00,19,24.09,0,308,9.0,2024,10.0
2024-11-03 09:30:00,20,25.01,0,308,9.5,2024,7.8
2024-11-03 10:00:00,21,25.782,0,308,10.0,2024,12.6
2024-11-03 10:30:00,22,26.325,0,308,10.5,2024,8.0
2024-11-03 11:00:00,23,26.854,0,308,11.0,2024,11.2
2024-11-03 11:30:00,24,27.08,0,308,11.5,2024,12.0
2024-11-03 12:00:00,25,27.556,0,308,12.0,2024,9.9
2024-11-03 12:30:00,26,28.161,0,308,12.5,2024,8.6
2024-11-03 13:00:00,27,28.462,0,308,13.0,2024,8.6
2024-11-03 13:30:00,28,28.5,0,308,13.5,2024,9.2
2024-11-03 14:00:00,29,28.859,0,308,14.0,2024,11.1
2024-11-03 14:30:00,30,29.082,0,308,14.5,2024,7.5
2024-11-03 15:00:00,31,29.67,0,308,15.0,2024,6.3
2024-11-03 15:30:00,32,30.567,0,308,15.5,2024,9.3
2024-11-03 16:00:00,33,31.178,0,308,16.0,2024,9.4
2024-11-03 16:30:00,34,32.26,0,308,16.5,2024,11.2
2024-11-03 17:00:00,35,33.194,0,308,17.0,2024,5.8
2024-11-03 17:30:00,36,33.13,0,308,17.5,2024,7.4
2024-11-03 18:00:00,37,32.478,0,308,18.0,2024,9.0
2024-11-03 18:30:00,38,31.797,0,308,18.5,2024,7.1
2024-11-03 19:00:00,39,30.75,0,308,19.0,2024,6.3
2024-11-03 19:30:00,40,29.617,0,308,19.5,2024,7.5
2024-11-03 20:00:00,41,28.517,0,308,20.0,2024,5.1
2024-11-03 20:30:00,42,27.457,0,308,20.5,2024,7.0
2024-11-03 21:00:00,43,26.4,0,308,21.0,2024,3.6
2024-11-03 21:30:00,44,25.211,0,308,21.5,2024,3.0
2024-11-03 22:00:00,45,24.097,0,308,22.0,2024,4.7
2024-11-03 22:30:00,46,22.766,0,308,22.5,2024,1.1
2024-11-03 23:00:00,47,21.437,0,308,23.0,2024,5.0
2024-11-03 23:30:00,48,20.79,0,308,23.5,2024,2.2
2024-11-04 00:00:00,1,20.718,0,309,0.0,2024,5.1
2024-11-04 00:30:00,2,20.986,0,309,0.5,2024,5.0
2024-11-04 01:00:00,3,20.517,0,309,1.0,2024,4.7
2024-11-04 01:30:00,4,20.159,0,309,1.5,2024,5.5
2024-11-04 02:00:00,5,19.654,0,309,2.0,2024,5.3
2024-11-04 02:30:00,6,19.315,0,309,2.5,2024,4.8
2024-11-04 03:00:00,7,18.959,0,309,3.0,2024,8.2
2024-11-04 03:30:00,8,18.577,0,309,3.5,2024,6.3
2024-11-04 04:00:00,9,18.373,0,309,4.0,2024,7.1
2024-11-04 04:30:00,10,18.461,0,309,4.5,2024,7.8
2024-11-04 05:00:00,11,19.014,0,309,5.0,2024,7.5
2024-11-04 05:30:00,12,20.011,0,309,5.5,2024,10.0
2024-11-04 06:00:00,13,22.581,0,309,6.0,2024,7.4
2024-11-04 06:30:00,14,25.093,0,309,6.5,2024,7.5
2024-11-04 07:00:00,15,27.559,0,309,7.0,2024,6.9
2024-11-04 07:30:00,16,28.869,0,309,7.5,2024,7.8
2024-11-04 08:00:00,17,30.31,0,309,8.0,2024,7.3
2024-11-04 08:30:00,18,30.882,0,309,8.5,2024,9.7
2024-11-04 09:00:00,19,31.549,0,309,9.0,2024,7.6
2024-11-04 09:30:00,20,31.988,0,309,9.5,2024,9.3
2024-11-04 10:00:00,21,32.042,0,309,10.0,2024,10.2
2024-11-04 10:30:00,22,32.021,0,309,10.5,2024,9.7
2024-11-04 11:00:00,23,31.953,0,309,11.0,2024,8.3
2024-11-04 11:30:00,24,32.049,0,309,11.5,2024,10.7
2024-11-04 12:00:00,25,32.433,0,309,12.0,2024,9.6
2024-11-04 12:30:00,26,32.33,0,309,12.5,2024,5.4
2024-11-04 13:00:00,27,32.105,0,309,13.0,2024,8.1
2024-11-04 13:30:00,28,31.858,0,309,13.5,2024,11.6
2024-11-04 14:00:00,29,31.263,0,309,14.0,2024,11.6
2024-11-04 14:30:00,30,31.165,0,309,14.5,2024,10.0
2024-11-04 15:00:00,31,30.988,0,309,15.0,2024,10.1
2024-11-04 15:30:00,32,31.934,0,309,15.5,2024,7.5
2024-11-04 16:00:00,33,32.637,0,309,16.0,2024,8.1
2024-11-04 16:30:00,34,33.636,0,309,16.5,2024,10.0
2024-11-04 17:00:00,35,34.709,0,309,17.0,2024,8.5
2024-11-04 17:30:00,36,35.141,0,309,17.5,2024,7.6
2024-11-04 18:00:00,37,35.266,0,309,18.0,2024,6.9
2024-11-04 18:30:00,38,34.566,0,309,18.5,2024,8.6
2024-11-04 19:00:00,39,33.948,0,309,19.0,2024,8.2
2024-11-04 19:30:00,40,32.672,0,309,19.5,2024,7.2
2024-11-04 20:00:00,41,31.652,0,309,20.0,2024,6.0
2024-11-04 20:30:00,42,30.732,0,309,20.5,2024,5.1
2024-11-04 21:00:00,43,29.021,0,309,21.0,2024,6.5
2024-11-04 21:30:00,44,27.515,0,309,21.5,2024,3.6
2024-11-04 22:00:00,45,25.966,0,309,22.0,2024,3.7
2024-11-04 22:30:00,46,24.569,0,309,22.5,2024,2.7
2024-11-04 23:00:00,47,23.217,0,309,23.0,2024,6.6
2024-11-04 23:30:00,48,22.393,0,309,23.5,2024,3.6
2024-11-05 00:00:00,1,22.019,0,310,0.0,2024,5.2
2024-11-05 00:30:00,2,22.174,0,310,0.5,2024,4.5
2024-11-05 01:00:00,3,21.748,0,310,1.0,2024,9.1
2024-11-05 01:30:00,4,21.239,0,310,1.5,2024,5.5
2024-11-05 02:00:00,5,20.754,0,310,2.0,2024,2.2
2024-11-05 02:30:00,6,20.449,0,310,2.5,2024,6.9
2024-11-05 03:00:00,7,19.922,0,310,3.0,2024,4.8
2024-11-05 03:30:00,8,19.609,0,310,3.5,2024,5.3
2024-11-05 04:00:00,9,19.364,0,310,4.0,2024,4.9
2024-11-05 04:30:00,10,19.418,0,310,4.5,2024,6.5
2024-11-05 05:00:00,11,19.844,0,310,5.0,2024,6.7
2024-11-05 05:30:00,12,20.829,0,310,5.5,2024,5.8
2024-11-05 06:00:00,13,23.275,0,310,6.0,2024,6.4
2024-11-05 06:30:00,14,25.587,0,310,6.5,2024,7.6
2024-11-05 07:00:00,15,27.987,0,310,7.0,2024,4.3
2024-11-05 07:30:00,16,28.954,0,310,7.5,2024,5.9
2024-11-05 08:00:00,17,31.043,0,310,8.0,2024,10.9
2024-11-05 08:30:00,18,31.189,0,310,8.5,2024,9.1
2024-11-05 09:00:00,19,32.174,0,310,9.0,2024,8.1
2024-11-05 09:30:00,20,31.946,0,310,9.5,2024,6.6
2024-11-05 10:00:00,21,31.57,0,310,10.0,2024,9.2
2024-11-05 10:30:00,22,31.476,0,310,10.5,2024,10.9
2024-11-05 11:00:00,23,31.579,0,310,11.0,2024,13.5
2024-11-05 11:30:00,24,31.552,0,310,11.5,2024,12.4
2024-11-05 12:00:00,25,31.634,0,310,12.0,2024,8.3
2024-11-05 12:30:00,26,31.657,0,310,12.5,2024,8.9
2024-11-05 13:00:00,27,31.799,0,310,13.0,2024,7.3
2024-11-05 13:30:00,28,31.589,0,310,13.5,2024,8.2
2024-11-05 14:00:00,29,30.959,0,310,14.0,2024,9.0
2024-11-05 14:30:00,30,31.241,0,310,14.5,2024,8.6
2024-11-05 15:00:00,31,31.636,0,310,15.0,2024,12.0
2024-11-05 15:30:00,32,32.232,0,310,15.5,2024,6.7
2024-11-05 16:00:00,33,33.073,0,310,16.0,2024,8.3
2024-11-05 16:30:00,34,34.102,0,310,16.5,2024,5.0
2024-11-05 17:00:00,35,34.782,0,310,17.0,2024,8.3
2024-11-05 17:30:00,36,34.74,0,310,17.5,2024,5.4
2024-11-05 18:00:00,37,34.368,0,310,18.0,2024,8.8
2024-11-05 18:30:00,38,34.033,0,310,18.5,2024,6.4
2024-11-05 19:00:00,39,33.289,0,310,19.0,2024,4.4
2024-11-05 19:30:00,40,32.17,0,310,19.5,2024,3.0
2024-11-05 20:00:00,41,31.187,0,310,20.0,2024,4.4
2024-11-05 20:30:00,42,30.393,0,310,20.5,2024,6.0
2024-11-05 21:00:00,43,29.064,0,310,21.0,2024,6.0
2024-11-05 21:30:00,44,27.533,0,310,21.5,2024,4.4
2024-11-05 22:00:00,45,26.228,0,310,22.0,2024,6.3
2024-11-05 22:30:00,46,24.967,0,310,22.5,2024,3.1
2024-11-05 23:00:00,47,23.513,0,310,23.0,2024,0.3
2024-11-05 23:30:00,48,22.361,0,310,23.5,2024,5.1
2024-11-06 00:00:00,1,22.107,0,311,0.0,2024,6.5
2024-11-06 00:30:00,2,22.598,0,311,0.5,2024,6.5
2024-11-06 01:00:00,3,22.16,0,311,1.0,2024,2.7
2024-11-06 01:30:00,4,21.541,0,311,1.5,2024,3.9
2024-11-06 02:00:00,5,21.032,0,311,2.0,2024,6.0
2024-11-06 02:30:00,6,20.589,0,311,2.5,2024,4.1
2024-11-06 03:00:00,7,20.033,0,311,3.0,2024,5.4
2024-11-06 03:30:00,8,19.703,0,311,3.5,2024,4.5
2024-11-06 04:00:00,9,19.576,0,311,4.0,2024,4.2
2024-11-06 04:30:00,10,19.643,0,311,4.5,2024,4.8
2024-11-06 05:00:00,11,20.076,0,311,5.0,2024,7.8
2024-11-06 05:30:00,12,21.277,0,311,5.5,2024,6.7
2024-11-06 06:00:00,13,23.838,0,311,6.0,2024,9.0
2024-11-06 06:30:00,14,25.744,0,311,6.5,2024,8.2
2024-11-06 07:00:00,15,28.286,0,311,7.0,2024,10.1
2024-11-06 07:30:00,16,29.252,0,311,7.5,2024,9.2
2024-11-06 08:00:00,17,30.562,0,311,8.0,2024,9.4
2024-11-06 08:30:00,18,31.045,0,311,8.5,2024,8.4
2024-11-06 09:00:00,19,31.48,0,311,9.0,2024,13.3
2024-11-06 09:30:00,20,31.549,0,311,9.5,2024,9.2
2024-11-06 10:00:00,21,31.494,0,311,10.0,2024,6.3
2024-11-06 10:30:00,22,31.486,0,311,10.5,2024,9.8
2024-11-06 11:00:00,23,31.609,0,311,11.0,2024,8.0
2024-11-06 11:30:00,24,31.656,0,311,11.5,2024,11.1
2024-11-06 12:00:00,25,31.908,0,311,12.0,2024,10.6
2024-11-06 12:30:00,26,31.932,0,311,12.5,2024,9.2
2024-11-06 13:00:00,27,31.862,0,311,13.0,2024,8.1
2024-11-06 13:30:00,28,31.937,0,311,13.5,2024,9.6
2024-11-06 14:00:00,29,31.746,0,311,14.0,2024,8.3
2024-11-06 14:30:00,30,31.54,0,311,14.5,2024,10.2
2024-11-06 15:00:00,31,31.719,0,311,15.0,2024,9.7
2024-11-06 15:30:00,32,32.326,0,311,15.5,2024,13.0
2024-11-06 16:00:00,33,32.755,0,311,16.0,2024,7.6
2024-11-06 16:30:00,34,34.423,0,311,16.5,2024,7.6
2024-11-06 17:00:00,35,34.89,0,311,17.0,2024,7.5
2024-11-06 17:30:00,36,34.978,0,311,17.5,2024,7.2
2024-11-06 18:00:00,37,34.91,0,311,18.0,2024,8.6
2024-11-06 18:30:00,38,34.661,0,311,18.5,2024,6.3
2024-11-06 19:00:00,39,34.019,0,311,19.0,2024,9.4
2024-11-06 19:30:00,40,33.156,0,311,19.5,2024,7.0
2024-11-06 20:00:00,41,32.029,0,311,20.0,2024,5.1
2024-11-06 20:30:00,42,31.075,0,311,20.5,2024,4.4
2024-11-06 21:00:00,43,29.604,0,311,21.0,2024,6.8
2024-11-06 21:30:00,44,28.304,0,311,21.5,2024,5.1
2024-11-06 22:00:00,45,26.594,0,311,22.0,2024,4.9
2024-11-06 22:30:00,46,25.091,0,311,22.5,2024,3.8
2024-11-06 23:00:00,47,23.574,0,311,23.0,2024,4.5
2024-11-06 23:30:00,48,22.547,0,311,23.5,2024,3.6
2024-11-07 00:00:00,1,22.121,0,312,0.0,2024,6.5
2024-11-07 00:30:00,2,22.202,0,312,0.5,2024,5.6
2024-11-07 01:00:00,3,21.76,0,312,1.0,2024,4.3
2024-11-07 01:30:00,4,20.997,0,312,1.5,2024,4.4
2024-11-07 02:00:00,5,20.619,0,312,2.0,2024,5.0
2024-11-07 02:30:00,6,20.428,0,312,2.5,2024,5.0
2024-11-07 03:00:00,7,19.857,0,312,3.0,2024,3.8
2024-11-07 03:30:00,8,19.486,0,312,3.5,2024,2.6
2024-11-07 04:00:00,9,19.172,0,312,4.0,2024,4.5
2024-11-07 04:30:00,10,19.305,0,312,4.5,2024,5.8
2024-11-07 05:00:00,11,19.698,0,312,5.0,2024,5.2
2024-11-07 05:30:00,12,20.555,0,312,5.5,2024,7.9
2024-11-07 06:00:00,13,22.907,0,312,6.0,2024,6.6
2024-11-07 06:30:00,14,25.102,0,312,6.5,2024,10.1
2024-11-07 07:00:00,15,27.565,0,312,7.0,2024,6.8
2024-11-07 07:30:00,16,28.664,0,312,7.5,2024,8.2
2024-11-07 08:00:00,17,30.117,0,312,8.0,2024,7.8
2024-11-07 08:30:00,18,30.429,0,312,8.5,2024,9.2
2024-11-07 09:00:00,19,31.188,0,312,9.0,2024,10.4
2024-11-07 09:30:00,20,31.176,0,312,9.5,2024,9.9
2024-11-07 10:00:00,21,31.212,0,312,10.0,2024,6.1
2024-11-07 10:30:00,22,31.302,0,312,10.5,2024,10.0
2024-11-07 11:00:00,23,31.481,0,312,11.0,2024,7.9
2024-11-07 11:30:00,24,31.623,0,312,11.5,2024,9.0
2024-11-07 12:00:00,25,31.823,0,312,12.0,2024,10.5
2024-11-07 12:30:00,26,31.897,0,312,12.5,2024,7.8
2024-11-07 13:00:00,27,31.989,0,312,13.0,2024,11.1
2024-11-07 13:30:00,28,31.976,0,312,13.5,2024,8.8
2024-11-07 14:00:00,29,31.563,0,312,14.0,2024,12.4
2024-11-07 14:30:00,30,31.849,0,312,14.5,2024,9.1
2024-11-07 15:00:00,31,32.259,0,312,15.0,2024,11.3
2024-11-07 15:30:00,32,32.628,0,312,15.5,2024,10.3
2024-11-07 16:00:00,33,33.708,0,312,16.0,2024,7.3
2024-11-07 16:30:00,34,34.553,0,312,16.5,2024,6.0
2024-11-07 17:00:00,35,34.529,0,312,17.0,2024,7.8
2024-11-07 17:30:00,36,34.725,0,312,17.5,2024,6.4
2024-11-07 18:00:00,37,34.707,0,312,18.0,2024,9.4
2024-11-07 18:30:00,38,33.845,0,312,18.5,2024,6.3
2024-11-07 19:00:00,39,33.45,0,312,19.0,2024,5.9
2024-11-07 19:30:00,40,32.29,0,312,19.5,2024,3.9
2024-11-07 20:00:00,41,31.339,0,312,20.0,2024,6.4
2024-11-07 20:30:00,42,30.586,0,312,20.5,2024,3.7
2024-11-07 21:00:00,43,28.91,0,312,21.0,2024,5.9
2024-11-07 21:30:00,44,27.494,0,312,21.5,2024,5.9
2024-11-07 22:00:00,45,26.147,0,312,22.0,2024,3.7
2024-11-07 22:30:00,46,24.767,0,312,22.5,2024,6.1
2024-11-07 23:00:00,47,23.199,0,312,23.0,2024,4.2
2024-11-07 23:30:00,48,22.339,0,312,23.5,2024,2.3
2024-11-08 00:00:00,1,22.088,0,313,0.0,2024,6.7
2024-11-08 00:30:00,2,22.14,0,313,0.5,2024,3.1
2024-11-08 01:00:00,3,21.702,0,313,1.0,2024,5.3
2024-11-08 01:30:00,4,21.134,0,313,1.5,2024,5.2
2024-11-08 02:00:00,5,20.561,0,313,2.0,2024,5.3
2024-11-08 02:30:00,6,20.176,0,313,2.5,2024,5.5
2024-11-08 03:00:00,7,19.717,0,313,3.0,2024,3.7
2024-11-08 03:30:00,8,19.472,0,313,3.5,2024,7.9
2024-11-08 04:00:00,9,19.443,0,313,4.0,2024,7.1
2024-11-08 04:30:00,10,19.483,0,313,4.5,2024,6.7
2024-11-08 05:00:00,11,19.666,0,313,5.0,2024,4.3
